"Type","Name","Radius","Theta","Phi","Port","Goal Dist","minDist","maxDist","lin pot","encoder","pVector Dist","azi","zen","cartesian?"
"Actuator",1,3.913246166545139,1.6369302971868507,-0.021256536605022802,192,3.914089539376018,0.0,0.0,10423.0,1.0,21.78001934691294,1.5674805386463218,0.07203061097988166
"Actuator",2,4.080918543789008,1.8052499617125761,0.08261710227497332,200,4.11,0.0,0.0,9298.0,0.0,NaN,NaN,NaN
"Actuator",3,4.263283491232481,1.9640532328042184,-0.017267272784863508,196,4.29,0.0,0.0,10404.0,0.0,NaN,NaN,NaN
"Actuator",4,-40.33,112.23,4.32,204,4.32,0.0,0.0,9211.0,0.0,NaN,NaN,NaN
"Actuator",5,3.0307489388351248,1.8629369242788272,0.9110818254511273,194,4.15,0.0,0.0,11685.0,-2.0,NaN,NaN,NaN
"Actuator",6,2.829690883407203,1.6328768460637022,1.0385314043179008,202,3.98,0.0,0.0,11209.0,0.0,NaN,NaN,NaN
"Actuator",7,2.974545687293942,1.865559740087619,1.186895304011962,198,4.1,0.0,0.0,9884.0,-2.0,NaN,NaN,NaN
"Target",Test,-71.52,103.63,4.02
"Target",asdf,3.9132442699956704,1.6369309246611863,-0.021259098399745824
